% 1. Title: Premiership Data 2013 Season

% 2. Source: http://www.football-data.co.uk/data.php



@relation Premiership2013
@attribute 'HomeTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'AwayTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'FullTimeHomeTeamGoals' numeric
@attribute 'FullTimeAwayTeamGoals' numeric
@attribute 'HalfTimeHomeTeamGoals' numeric
@attribute 'HalfTimeAwayTeamGoals' numeric
@attribute 'HomeTeamShots' numeric
@attribute 'AwayTeamShots' numeric
@attribute 'HomeTeamShotsOnTarget' numeric
@attribute 'AwayTeamShotsOnTarget' numeric
@attribute 'HomeTeamFoulsCommitted' numeric
@attribute 'AwayTeamFoulsCommitted' numeric
@attribute 'HomeTeamCorners' numeric
@attribute 'AwayTeamCorners' numeric
@attribute 'HomeTeamYellowCards' numeric
@attribute 'AwayTeamYellowCards' numeric
@attribute 'HomeTeamRedCards' numeric
@attribute 'AwayTeamRedCards' numeric
@attribute 'Bet365HomeWinOdds' numeric
@attribute 'Bet365DrawOdds' numeric
@attribute 'Bet365AwayWinOdds' numeric
@attribute 'LadbrooksHomeWinOdds' numeric
@attribute 'LadbrooksDrawOdds' numeric
@attribute 'LadbrooksAwayWinOdds' numeric
@attribute 'WilliamHillHomeWinOdds' numeric
@attribute 'WilliamHillDrawOdds' numeric
@attribute 'WilliamHillAwayWinOdds' numeric
@attribute 'class' { D,H,A }
@data
Chelsea,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.75,3.5,5,1.57,3.5,5,1.67,3.3,4.5,H
Derby,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.87,3.25,2.5,2.75,3.2,2.25,2.75,3.2,2.25,A
Everton,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.3,3.6,2.1,3.2,3,2.1,3.2,3,H
ManUnited,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,5.5,13,1.2,5,11,1.22,4.8,10,H
Middlesbrough,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,3.6,1.72,4.5,3.1,1.72,4.33,3.3,1.7,D
WestHam,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.72,3.6,5,1.66,3.3,4.5,1.67,3.3,4.5,H
Bolton,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.4,3.25,3,2.37,3.2,2.6,2.3,3.1,2.75,A
Sunderland,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.75,3.25,2.62,2.6,3.2,2.37,2.5,3.3,2.38,H
Birmingham,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.5,3.6,1.66,5,3.25,1.62,5,3.5,1.57,A
Blackburn,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.72,3.6,5,1.73,3.1,4.5,1.7,3.3,4.33,D
Fulham,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,3.8,1.53,6.5,3.6,1.44,7,3.75,1.4,A
Newcastle,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.72,3.6,5,1.8,3.3,3.75,1.73,3.25,4.2,D
Portsmouth,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.44,4.2,8,1.4,3.75,7,1.36,3.75,8,H
Reading,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,4.5,1.4,7,3.75,1.4,8,3.75,1.36,A
Tottenham,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.44,4.2,8,1.44,3.75,6,1.4,3.75,7,H
ManCity,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.4,3.8,1.91,3.2,3.5,1.83,3.2,3.75,D
Wigan,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.25,3.25,2.25,2.75,3.2,2.25,3,3.2,2.1,A
Liverpool,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.61,3.75,6,1.67,3.2,5,1.57,3.3,5.5,D
AstonVilla,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.9,3.4,4.2,1.83,3.2,3.75,1.91,3.2,3.5,D
Arsenal,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.28,5,13,1.33,4,8,1.25,4.5,10,H
Bolton,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.9,3.4,4.2,1.72,3.2,4.33,1.8,3.3,3.75,D
Middlesbrough,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.9,3.3,4.33,1.8,3.2,4,1.91,3.2,3.5,H
Sunderland,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.3,3.25,3.2,2.1,3.2,3,2.15,3.2,2.9,H
Chelsea,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.22,6,15,1.2,5,11,1.2,5,11,H
Derby,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,3.6,1.72,4.33,3.4,1.66,5,3.3,1.62,D
Everton,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.37,3.25,3.1,2.2,3.2,2.8,2.2,3.2,2.8,D
ManUnited,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,5.5,13,1.28,4.33,9,1.25,4.5,10,H
WestHam,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,3.5,1.9,3.2,3.2,2,3.5,3.2,1.91,H
Birmingham,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.61,3.5,6.5,1.53,3.5,5.5,1.44,3.75,6,D
Blackburn,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.37,3.2,3.1,2.25,3.2,2.75,2.3,3.1,2.75,D
Liverpool,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.3,5,12,1.25,4.5,10,1.22,4.8,10,H
ManCity,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,3.6,1.8,4,3.2,1.8,4.2,3.25,1.73,A
Portsmouth,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.25,3.5,1.72,4.5,3.3,1.66,4.33,3.4,1.67,D
Reading,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.15,3.25,3.5,1.9,3.25,3.4,1.95,3.1,3.5,A
Tottenham,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,3.5,1.83,4,3.2,1.8,3.8,3.25,1.8,D
Wigan,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.62,3.25,2.7,2.5,3.2,2.5,2.38,3.1,2.62,H
Fulham,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.25,3.25,2.25,3.2,3.2,2,2.9,3.2,2.15,H
Newcastle,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.25,4,1.83,3.2,3.75,1.83,3.2,3.75,D
AstonVilla,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.5,4.5,1.72,3.2,4.33,1.73,3.2,4.33,H
Bolton,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.25,2.87,2.25,3.2,2.75,2.5,3.1,2.5,A
Derby,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6.5,4,1.53,5,3.5,1.57,6,3.4,1.5,A
Everton,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.53,4,6.5,1.57,3.25,5.5,1.5,3.4,6,H
Middlesbrough,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.9,3.4,4.2,1.72,3.2,4.5,1.73,3.2,4.33,H
Sunderland,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.3,3.6,2,3.2,3.2,2.1,3.1,3.1,H
WestHam,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.8,3.6,4.5,1.66,3.3,4.5,1.73,3.2,4.33,D
Chelsea,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.9,3.2,4.5,1.83,3.2,3.75,1.83,3,4,D
ManUnited,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.28,5,13,1.33,4,8,1.29,4.2,9,A
Arsenal,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.33,4.75,11,1.33,4,8,1.33,4,8,H
Birmingham,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,4,1.5,6,3.5,1.5,7,3.75,1.4,D
Fulham,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.7,3.25,2.62,2.6,3.2,2.37,2.4,3.1,2.6,A
Liverpool,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.4,4.2,9.5,1.44,3.6,6.5,1.4,3.75,7,H
Newcastle,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,4,1.5,6,3.5,1.5,6.5,3.6,1.44,A
Portsmouth,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.61,3.75,6,1.61,3.25,5,1.53,3.5,5.5,H
Wigan,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.61,3.75,6,1.53,3.5,5.5,1.57,3.5,5,H
Blackburn,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.5,4.5,1.8,3.2,4,1.8,3.1,4,H
Reading,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.1,3.25,2.37,2.75,3.2,2.25,2.9,3.2,2.15,A
ManCity,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.4,3.25,3,2.2,3.2,2.8,2.25,3.1,2.8,A
Arsenal,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.57,3.8,6.5,1.5,3.5,6,1.5,3.4,6,D
Birmingham,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.75,3.5,2,3.5,3.2,1.91,3.4,3.25,1.91,H
Derby,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.25,3.3,2.25,2.75,3.2,2.25,2.75,3.2,2.25,D
Fulham,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10,5,1.33,8,4.5,1.29,8,4,1.33,A
ManCity,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.8,3.5,4.75,1.67,3.3,4.5,1.62,3.3,5,D
Middlesbrough,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.5,4.5,1.62,3.5,4.5,1.8,3.25,3.8,A
Newcastle,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.6,3.3,2.75,2.38,3.2,2.6,2.38,3.1,2.62,A
WestHam,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,3.5,1.83,4.33,3.2,1.73,4.33,3.2,1.73,A
Bolton,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,3.6,1.8,4.33,3.2,1.73,4.5,3.3,1.67,A
Everton,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.5,4.5,1.91,3.2,3.5,1.91,3.1,3.6,H
Liverpool,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.44,4.33,7.5,1.4,3.75,7,1.36,3.75,8,H
Blackburn,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.53,4,6.5,1.44,3.75,6,1.44,3.6,6.5,D
Liverpool,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.36,4.5,10,1.33,4,8,1.36,3.75,8,H
Reading,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.25,2.87,2.25,3.2,2.75,2.4,3.1,2.6,H
Sunderland,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.5,3.4,2.1,3,3.2,2.1,3.2,3.2,2,A
Tottenham,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.8,3.6,4.5,1.8,3.2,4,1.8,3.3,3.75,H
Wigan,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6.5,3.8,1.57,5,3.5,1.57,5,3.5,1.57,D
AstonVilla,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.61,3.75,6,1.57,3.5,5,1.6,3.4,4.8,D
Chelsea,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.1,9,26,1.1,6.5,17,1.07,8,21,H
Portsmouth,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.5,4.5,1.67,3.3,4.5,1.67,3.3,4.5,H
Arsenal,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,5.5,13,1.29,4.33,9,1.22,4.8,10,D
Derby,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,17,7,1.16,11,5,1.2,15,5.5,1.14,A
Liverpool,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,5.5,13,1.29,4,10,1.29,4.2,9,H
Portsmouth,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.37,3.25,3.1,2.2,3.2,2.8,2.25,3.1,2.8,H
Sunderland,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,4.2,1.44,5.5,3.5,1.53,7,3.75,1.4,A
WestHam,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.3,2.87,2.25,3.2,2.75,2.38,3.1,2.62,H
Fulham,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.5,3.4,2.1,3.5,3.2,1.91,3.1,3.2,2.05,H
ManCity,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.6,3.3,2.7,2.38,3.2,2.6,2.5,3.1,2.5,H
Wigan,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.25,3.3,3.25,2,3.2,3.2,2.1,3,3.2,H
Birmingham,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.2,3.25,3.4,2.2,3.2,2.8,2.2,3.1,2.88,D
ManUnited,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.16,7,17,1.12,6,15,1.17,5.5,12,H
Tottenham,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.6,3.3,2.1,3.2,3.2,2,2.9,3.2,2.15,D
AstonVilla,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.57,3.8,6.5,1.53,3.5,5.5,1.5,3.4,6,A
Blackburn,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.72,3.6,5,1.73,3.2,4.33,1.73,3.25,4.2,H
Bolton,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.37,3.3,3,2.38,3.2,2.6,2.3,3.1,2.75,D
Everton,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.72,3.6,5,1.67,3.3,4.5,1.62,3.3,5,D
Middlesbrough,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.44,4.2,8,1.44,3.75,6,1.44,3.75,6,H
Newcastle,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.8,3.5,4.75,1.73,3.4,4,1.91,3.2,3.5,H
Reading,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.5,3.75,2,3.2,3.2,2.05,3.1,3.2,H
Tottenham,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.9,3.5,4,1.83,3.2,3.75,1.91,3.2,3.5,H
Chelsea,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.2,3.2,3.5,2.2,3,3,2.1,3,3.2,H
ManUnited,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.3,4,1.91,3,3.75,1.95,3,3.6,H
Birmingham,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.4,3.3,3,2.25,3.2,2.75,2.25,3.1,2.8,H
Bolton,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,3.6,1.72,3.75,3.3,1.8,4.5,3.3,1.67,A
Derby,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3.3,2.4,2.75,3.25,2.2,2.75,3.2,2.25,D
ManUnited,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.3,5,12,1.29,4.33,9,1.29,4.2,9,H
Portsmouth,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.8,3.6,4.5,1.73,3.2,4.33,1.8,3.25,3.8,H
Reading,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.4,3.3,3,2.25,3.2,2.75,2.3,3.1,2.75,D
Sunderland,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.25,3.3,3.25,2.25,3.2,2.75,2.2,3.1,2.88,H
Chelsea,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.3,5,12,1.29,4.33,9,1.25,4.5,10,H
Liverpool,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.72,3.6,5,1.73,3.2,4.33,1.8,3,4.2,H
Tottenham,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.66,3.6,5.5,1.62,3.5,4.5,1.57,3.5,5,A
Arsenal,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.2,3.75,2,3.2,3.2,1.95,3.1,3.5,D
AstonVilla,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.66,3.6,5.5,1.62,3.5,4.5,1.62,3.3,5,H
Blackburn,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.4,3.4,2.87,2.2,3.25,2.75,2.3,3.2,2.62,D
Fulham,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.3,3.3,3.2,2.2,3.2,2.8,2.2,3.3,2.7,A
ManCity,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,3.6,1.72,4.5,3.3,1.67,4.33,3.2,1.73,A
Newcastle,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.8,3.6,4.5,1.73,3.2,4.33,1.73,3.2,4.33,H
Wigan,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.3,3.6,2,3.2,3.2,2.1,3,3.2,H
Everton,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,5.5,13,1.22,5,10,1.2,5,11,H
Middlesbrough,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8.5,4.5,1.4,6.5,3.6,1.44,7,3.75,1.4,D
WestHam,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.25,3.3,3.25,2.25,3.3,3,2.3,3.2,3.1,A
Birmingham,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3.3,2.4,2.6,3.2,2.38,2.75,3.2,2.25,D
Bolton,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.4,3.5,2.1,3.2,3,2,3.2,3.2,H
Derby,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,4,1.57,5,3.5,1.57,5.5,3.6,1.5,A
Portsmouth,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.2,3.3,3.4,2,3.2,3.2,2,3.3,3.1,D
Reading,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.9,3.4,4.33,1.73,3.4,4,1.73,3.4,4,A
Sunderland,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.2,3.3,3.4,1.91,3.25,3.4,2.05,3.2,3.1,A
Tottenham,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.66,3.6,5.5,1.73,3.2,4.33,1.67,3.4,4.33,D
Liverpool,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.5,4,7,1.4,3.75,7,1.44,3.6,6.5,H
ManUnited,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.5,4.5,1.91,3.2,3.5,1.8,3.25,3.8,H
Chelsea,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.22,6,15,1.2,5,11,1.2,5,11,D
Everton,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.8,3.4,2,3.2,3.2,2,3.2,3.2,2,A
Arsenal,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.33,5,10,1.33,4,8,1.29,4.5,8,H
Blackburn,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,4,1.57,5,3.5,1.57,5.5,3.5,1.53,D
Fulham,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.4,3.25,2.2,3.5,3.4,1.83,3,3.4,2,A
Middlesbrough,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.3,3.6,1.91,3.25,3.4,2.1,3.2,3,A
WestHam,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.36,5,8.5,1.4,4,6.5,1.36,4,7,H
Wigan,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.62,3.3,2.7,2.38,3.2,2.6,2.5,3.25,2.4,D
AstonVilla,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.8,3.3,5,1.8,3.2,4,1.8,3.1,4,H
ManCity,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.37,3.3,3,2.2,3.2,2.8,2.25,3.2,2.75,H
Newcastle,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.5,4.5,1.8,3.2,4,1.83,3,4,H
Birmingham,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.75,3.25,2.6,2.5,3.25,2.4,2.75,3.1,2.3,D
Chelsea,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.1,3,2.38,2.88,2.8,2.3,3.1,2.75,H
ManCity,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.5,4.5,1.73,3.5,3.75,1.83,3.3,3.6,A
Sunderland,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.3,3.1,3.4,2.2,3.2,2.8,2.2,3,3,H
Tottenham,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.9,3.5,4,1.8,3.4,3.6,1.8,3.3,3.75,D
WestHam,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.3,2.87,2.38,3.2,2.6,2.38,3.1,2.62,D
Wigan,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.2,3.75,2,3.2,3.2,2,3.2,3.2,D
Everton,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.25,3.3,3.25,2.2,3.2,2.8,2.1,3.2,3,D
Portsmouth,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.3,3.6,2.1,3.2,3,2.1,3.2,3,A
Derby,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13,5.5,1.25,8,5,1.25,10,4.5,1.25,A
AstonVilla,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.53,3.8,7,1.57,3.5,5,1.53,3.5,5.5,A
Blackburn,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,5.5,13,1.22,5,10,1.3,4.33,8,H
Bolton,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.57,4,6,1.62,3.5,4.5,1.6,3.4,4.8,H
Fulham,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.2,3.4,3.25,2.2,3.2,2.8,2.1,3.3,2.88,H
ManUnited,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.16,7,17,1.17,5.5,12,1.12,6,15,H
Middlesbrough,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.5,3.75,1.8,3.3,3.75,1.95,3.3,3.25,H
Reading,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.2,3.4,3.25,1.91,3.4,3.25,2.1,3.2,3,A
Arsenal,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.66,3.6,5.5,1.62,3.5,4.5,1.67,3.2,4.8,H
Liverpool,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.66,3.6,5.5,1.57,3.5,5,1.62,3.5,4.5,H
Newcastle,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,4.2,1.53,5,3.5,1.57,5,3.6,1.53,A
Birmingham,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.6,3.6,2,3.5,3.6,1.91,3.5,3.2,H
Chelsea,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.14,8,17,1.12,8,19,1.12,6,15,D
Derby,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.5,4.2,1.57,5.5,4,1.44,5,3.8,1.5,A
Everton,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.8,3.5,4.75,1.73,3.2,4.33,1.91,2.88,4,H
Middlesbrough,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.3,3.6,2,3.2,3.2,2.05,3.2,3.1,H
Portsmouth,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.3,3.6,2.1,3.25,3.5,2.1,2.8,3.4,2.1,A
